pmid	title	journal
32281124	Organ Donation During the Coronavirus Pandemic: An Evolving Saga in Uncharted Waters.	Transpl Int
32281114	Delayed Initiation of Remdesivir in a COVID-19 Positive Patient.	Pharmacotherapy
32281110	Distinct characteristics of COVID-19 patients with initial rRT-PCR positive and negative results for SARS-CoV-2.	Allergy
32281109	"Letter: Covid-19, and vitamin D."	Aliment Pharmacol Ther
32281055	Cardiovascular Disease and Use of Renin-Angiotensin System Inhibitors in COVID-19.	Am J Cardiovasc Drugs
32281052	Mesenchymal Stem Cell Therapy for COVID-19: Present or Future.	Stem Cell Rev Rep
32280993	Home and Community-Based Physical Therapist Management of Adults With Post-Intensive Care Syndrome.	Phys Ther
32280973	Italian Physical Therapists' Response to the Novel COVID-19 Emergency.	Phys Ther
32280952	Good IgA bad IgG in SARS-CoV-2 infection?	Clin Infect Dis
32280447	The impact of the COVID-19 pandemic on the provision of surgical care.	J Surg Case Rep
32280433	Predicting commercially available antiviral drugs that may act on the novel coronavirus (SARS-CoV-2) through a drug-target interaction deep learning model.	Comput Struct Biotechnol J
32280138	Perfusion's Role in Responding to the COVID-19 Pandemic.	J Extra Corpor Technol
32280076	Clinical and computed tomographic (CT) images characteristics in the patients with COVID-19 infection: What should radiologists need to know?	J Xray Sci Technol
32280061	COVID-19: Is a paradigm change to be expected in health care and transfusion medicine?	Transfus Clin Biol
32280058	Early nutritional supplementation in non-critically ill patients hospitalized for the 2019 novel coronavirus disease (COVID-19): Rationale and feasibility of a shared pragmatic protocol.	Nutrition
32280053	Human biases and the SARS-CoV-2 pandemic.	Intensive Crit Care Nurs
32280052	End-of-life decisions and care in the midst of a global coronavirus (COVID-19) pandemic.	Intensive Crit Care Nurs
32279977	"What We Know So Far (As of March 26, 2020) About COVID-19-An MRT Point of View."	J Med Imaging Radiat Sci
32279976	Infection Control in the Medical Imaging Department During the COVID-19 Pandemic.	J Med Imaging Radiat Sci
32279934	Anesthesia Management and Perioperative Infection Control in Patients With the Novel Coronavirus.	J Cardiothorac Vasc Anesth
32279908	Is the ACE2 Overexpression a Risk Factor for COVID-19 Infection?	Arch Med Res
32279905	Severe Acute Respiratory Syndrome Coronavirus 2 Infection in Renal Failure Patients: A Potential Covert Source of Infection.	Eur Urol
32279903	Considerations in the Triage of Urologic Surgeries During the COVID-19 Pandemic.	Eur Urol
32279701	Development of a protective device for RT-PCR testing SARS-CoV-2 in COVID-19 patients.	Infect Control Hosp Epidemiol
32279697	The largest epicenter of the coronavirus outbreak in Vietnam.	Infect Control Hosp Epidemiol
32279694	Concise Communication: Covid-19 and the N95 Respirator Shortage: Closing the Gap.	Infect Control Hosp Epidemiol
32279693	Impact of COVID-19 infection on pregnancy outcomes and the risk of maternal-to-neonatal intrapartum transmission of COVID-19 during natural birth.	Infect Control Hosp Epidemiol
32279686	Political Intrusions into the International Health Regulations Treaty and Its Impact on Management of Rapidly Emerging Zoonotic Pandemics: What History Tells Us.	Prehosp Disaster Med
32279677	COVID-19 as a psychological contagion: A new Pandora's box to close?	Infect Control Hosp Epidemiol
32279676	"Nosocomial infection among patients with coronavirus disease-2019: a retrospective data analysis of 918 cases from a single center in Wuhan city, China."	Infect Control Hosp Epidemiol
32279675	"Application and effects of fever screening system in the prevention of nosocomial infection in the only designated hospital of coronavirus disease 2019 (COVID-19) in Shenzhen, China."	Infect Control Hosp Epidemiol
32279674	The COVID-19 outbreak: issue of face masks.	Infect Control Hosp Epidemiol
32279655	Can Hepatitis A Vaccine Provide Protection Against COVID-19?	Exp Clin Transplant
32279654	COVID-19 UPDATE.	Exp Clin Transplant
32279554	Leadership in the time of crisis.	Br J Nurs
32279553	Patient safety and litigation in the NHS post-COVID-19.	Br J Nurs
32279552	"Coronavirus: origins, signs, prevention and management of patients."	Br J Nurs
32279545	The consequences of COVID-19 for gastroenterology nursing.	Br J Nurs
32279480	Impact of COVID 19: perspectives from gastroenterology.	Singapore Med J
32279479	Asymptomatic Patients with Novel Coronavirus Disease (COVID-19).	Balkan Med J
32279462	Dead body management in times of Covid-19 and its potential impact on the availability of cadavers for medical education in India.	Anat Sci Educ
32279450	Editorial: Facemasks and the Covid 19 pandemic: What advice should health professionals be giving the general public about the wearing of facemasks?	Nurs Health Sci
32279447	The Evolving Pandemic of COVID-19 and Interventional Cardiology.	Catheter Cardiovasc Interv
32279441	Association of chemosensory dysfunction and Covid-19 in patients presenting with influenza-like symptoms.	Int Forum Allergy Rhinol
32279437	The use of google trends to investigate the loss of smell related searches during COVID-19 outbreak.	Int Forum Allergy Rhinol
32279434	Precautions in ophthalmic practice in a hospital with the risk of COVID-19: experience from China.	Acta Ophthalmol
32279418	Threatening drug-drug interaction in a kidney transplant patient with Coronavirus Disease 2019 (COVID-19).	Transpl Infect Dis
32279352	Blood and blood product use during COVID-19 Infection.	Am J Hematol
32279351	We urgently need guidelines for managing COVID-19 in children with comorbidities.	Acta Paediatr
32279346	Morphological anomalies of circulating blood cells in COVID-19.	Am J Hematol
32279318	Should Institutions Disclose the Names of Employees with Covid-19?	Hastings Cent Rep
32279309	The role of Mental Health Home Hospitalization Care during the COVID-19 pandemic.	Acta Psychiatr Scand
32279286	Recommendations for Minimal Laboratory Testing Panels in Patients with COVID-19: Potential for Prognostic Monitoring.	Semin Thromb Hemost
32279224	COVID-19 and endocrine diseases. A statement from the European Society of Endocrinology.	Endocrine
32279219	Phase- and epidemic region-adjusted estimation of the number of coronavirus disease 2019 cases in China.	Front Med
32279115	CT features of SARS-CoV-2 pneumonia according to clinical presentation: a retrospective analysis of 120 consecutive patients from Wuhan city.	Eur Radiol
32279081	"Clinical characteristics and outcomes of older patients with coronavirus disease 2019 (COVID-19) in Wuhan, China (2019): a single-centered, retrospective study."	J Gerontol A Biol Sci Med Sci
32279064	Coronavirus Disease (COVID-19) and the Gastrointestinal System in Children.	Indian Pediatr
32279023	Epidemic psychiatry: The opportunities and challenges of COVID-19.	Gen Hosp Psychiatry
32279018	Poor survival with extracorporeal membrane oxygenation in acute respiratory distress syndrome (ARDS) due to coronavirus disease 2019 (COVID-19): Pooled analysis of early reports.	J Crit Care
32279009	"COVID-19 checklist: Mask, gloves, and video chatting with grandpa."	Psychiatry Res
32278960	COVID-19 from veterinary medicine and one health perspectives: What animal coronaviruses have taught us.	Res Vet Sci
32278932	COVID-19: Initial experience of an international group of hand surgeons.	Hand Surg Rehabil
32278890	"A chaotic and stressed environment for 2019-nCoV suspected, infected and other people in India: Fear of mass destruction and causality."	Asian J Psychiatr
32278889	First COVID-19 suicide case in Bangladesh due to fear of COVID-19 and xenophobia: Possible suicide prevention strategies.	Asian J Psychiatr
32278879	Testing for COVID-19 in lung cancer patients.	Ann Oncol
32278878	French Sarcoma Group proposals for management of sarcoma patients during COVID-19 outbreak.	Ann Oncol
32278865	Health-Related Quality of Life in Common Variable Immunodeficiency Italian Patients Switched to Remote Assistance During the COVID-19 Pandemic.	J Allergy Clin Immunol Pract
32278860	Immunosuppression during the COVID-19 pandemic in neuromyelitis optica spectrum disorders patients: A new challenge.	Mult Scler Relat Disord
32278811	Drug repositioning an alternative for the treatment of coronavirus COVID-19.	Int J Antimicrob Agents
32278800	Sexual transmission of SARS-CoV-2: a new possible route of infection?	J Am Acad Dermatol
32278797	The use of Janus kinase inhibitors in the time of SARS-CoV-2.	J Am Acad Dermatol
32278795	Creating Dermatology Guidelines for Covid-19: The Pitfalls of Applying Evidence Based Medicine to an Emerging Infectious Disease.	J Am Acad Dermatol
32278766	Fighting against COVID-19: Innovative strategies for clinical pharmacists.	Res Social Adm Pharm
32278764	COVID-19 and diabetes: Knowledge in progress.	Diabetes Res Clin Pract
32278758	"A cross-sectional comparison of epidemiological and clinical features of patients with coronavirus disease (COVID-19) in Wuhan and outside Wuhan, China."	Travel Med Infect Dis
32278757	COVID-19: Travel health and the implications for sub -Saharan Africa.	Travel Med Infect Dis
32278756	COVID-19 and dengue fever: A dangerous combination for the health system in Brazil.	Travel Med Infect Dis
32278755	COVID-19 Guidance for Triage of Operations for Thoracic Malignancies: A Consensus Statement from Thoracic Surgery Outcomes Research Network.	Ann Thorac Surg
32278745	"COVID-19, Mental Health and Aging: A Need for New Knowledge to Bridge Science and Service."	Am J Geriatr Psychiatry
32278730	Ongoing Lessons During the COVID-19 Pandemic.	J Am Coll Surg
32278729	Surgical Response to COVID-19 Pandemic: A Singapore Perspective.	J Am Coll Surg
32278728	Ethics in the Time of Coronavirus: Recommendations in the COVID-19 Pandemic.	J Am Coll Surg
32278727	Ethical Rationing of Personal Protective Equipment to Minimize Moral Residue During the COVID-19 Pandemic.	J Am Coll Surg
32278726	"Rapid Response of an Academic Surgical Department to the COVID-19 Pandemic: Implications for Patients, Surgeons, and the Community."	J Am Coll Surg
32278725	"Medically-Necessary, Time-Sensitive Procedures: A Scoring System to Ethically and Efficiently Manage Resource Scarcity and Provider Risk During the COVID-19 Pandemic."	J Am Coll Surg
32278716	The Restructuring of Structural Heart Disease Practice During The Covid-19 Pandemic.	J Am Coll Cardiol
32278704	Body Temperature Measurement to Prevent Pandemic COVID-19 in Hospitals in Taiwan: Repeated Measurement is Necessary.	J Hosp Infect
32278703	Preventing the Transmission of COVID-19 Amongst Healthcare Workers.	J Hosp Infect
32278701	"Knowledge, attitude and practice regarding COVID-19 among health care workers in Henan, China."	J Hosp Infect
32278694	Physical activity for immunity protection: Inoculating populations with healthy living medicine in preparation for the next pandemic.	Prog Cardiovasc Dis
32278693	In silico studies on therapeutic agents for COVID-19: Drug repurposing approach.	Life Sci
32278670	SARS-Cov-2 in Spanish Intensive Care: Early Experience with 15-day Survival In Vitoria.	Anaesth Crit Care Pain Med
32278619	The novel coronavirus (2019-nCoV) in pregnancy: What we need to know.	Eur J Obstet Gynecol Reprod Biol
32278616	Recommendations on management of the SARS-CoV-2 coronavirus pandemic (Covid-19) in kidney transplant patients.	Nefrologia
32278585	Favorable changes of CT findings in a patient with COVID-19 pneumonia after treatment with tocilizumab.	Diagn Interv Imaging
32278546	Virtual Interviews in the Era of COVID-19: A Primer for Applicants.	J Surg Educ
32278542	Correspondence from Northern Italy about our experience with COVID-19.	J Pediatr Surg
32278505	[Hand hygiene and facemasks against COVID-19: Should we consider alternate strategies?]	J Fr Ophtalmol
32278470	Upper airway symptoms in coronavirus disease 2019 (COVID-19).	Am J Otolaryngol
32278467	"[COVID-19 and people followed for breast cancer: French guidelines for clinical practice of Nice-St Paul de Vence, in collaboration with the College Nationale des Gynecologues et Obstetriciens Francais (CNGOF), the Societe d'Imagerie de la FEMme (SIFEM), the Societe Francaise de Chirurgie Oncologique (SFCO), the Societe Francaise de Senologie et Pathologie Mammaire (SFSPM) and the French Breast Cancer Intergroup-UNICANCER (UCBG)]."	Bull Cancer
32278374	Virtual health care in the era of COVID-19.	Lancet
32278373	Regulators split on antimalarials for COVID-19.	Lancet
32278372	Offline: COVID-19-bewilderment and candour.	Lancet
32278371	Centring sexual and reproductive health and justice in the global COVID-19 response.	Lancet
32278370	The gendered dimensions of COVID-19.	Lancet
32278369	Palliative care and the COVID-19 pandemic.	Lancet
32278368	Challenges in lung cancer therapy during the COVID-19 pandemic.	Lancet Respir Med
