pmid	title	journal
32227488	Diagnosis and Treatment of an Acute Severe Pneumonia Patient with COVID-19: Case Report.	J Med Virol
32227474	The human rights of children with disabilities during health emergencies: the challenge of COVID-19.	Dev Med Child Neurol
32227357	COVID-19 treatment by repurposing drugs until the vaccine is in sight.	Drug Dev Res
32227274	The correlation between viral clearance and biochemical outcomes of 94 COVID-19 infected discharged patients.	Inflamm Res
32227250	ASPHER statement on the novel coronavirus disease (COVID-19) outbreak emergency.	Int J Public Health
32227236	Annals On Call - Protecting Health Care Workers From COVID-19.	Ann Intern Med
32227218	Mental health in the Covid-19 pandemic.	QJM
32227214	Older people and epidemics: a call for empathy.	Age Ageing
32227200	Older Clinicians and the Surge in Novel Coronavirus Disease 2019 (COVID-19).	JAMA
32227199	SARS-CoV-2 Testing.	Am J Clin Pathol
32227189	A Rush to Judgment? Rapid Reporting and Dissemination of Results and Its Consequences Regarding the Use of Hydroxychloroquine for COVID-19.	Ann Intern Med
32227186	High population densities catalyze the spread of COVID-19.	J Travel Med
32227177	"Possible Transmission of Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) in a Public Bath Center in Huai'an, Jiangsu Province, China."	JAMA Netw Open
32227141	SARS-CoV-2-Positive Sputum and Feces After Conversion of Pharyngeal Samples in Patients With COVID-19.	Ann Intern Med
32227123	Characteristics of peripheral lymphocyte subset alteration in COVID-19 pneumonia.	J Infect Dis
32227121	The Late Arrival of COVID-19 in Africa - Mitigating Pan-Continental Spread.	Clin Infect Dis
32227120	Acute pulmonary embolism and COVID-19 pneumonia: a random association?	Eur Heart J
32227091	Novel Coronavirus Pneumonia (COVID-19) Progression Course in 17 Discharged Patients: Comparison of Clinical and Thin-Section CT Features During Recovery.	Clin Infect Dis
32227090	The ACE2 expression in human heart indicates new potential mechanism of heart injury among patients infected with SARS-CoV-2.	Cardiovasc Res
32227076	Life-threatening cardiac tamponade complicating myo-pericarditis in COVID-19.	Eur Heart J
32226962	COVID-19 in a Patient Presenting with Syncope and a Normal Chest X-ray.	R I Med J (2013)
32226946	COVID-19: a novel zoonotic disease caused by a coronavirus from China: what we know and what we don't.	Microbiol Aust
32226823	"The novel coronavirus outbreak in Wuhan, China."	Glob Health Res Policy
32226821	Research and Development on Therapeutic Agents and Vaccines for COVID-19 and Related Human Coronavirus Diseases.	ACS Cent Sci
32226695	"Acetazolamide, Nifedipine and Phosphodiesterase Inhibitors: Rationale for Their Utilization as Adjunctive Countermeasures in the Treatment of Coronavirus Disease 2019 (COVID-19)."	Cureus
32226636	Lymphopenia predicts disease severity of COVID-19: a descriptive and predictive study.	Signal Transduct Target Ther
32226353	The Fear of COVID-19 Scale: Development and Initial Validation.	Int J Ment Health Addict
32226295	COVID-19: what has been learned and to be learned about the novel coronavirus disease.	Int J Biol Sci
32226294	"Knowledge, attitudes, and practices towards COVID-19 among Chinese residents during the rapid rise period of the COVID-19 outbreak: a quick online cross-sectional survey."	Int J Biol Sci
32226293	The COVID-19 outbreak and psychiatric hospitals in China: managing challenges through mental health service reform.	Int J Biol Sci
32226292	Tribute to health workers in China: A group of respectable population during the outbreak of the COVID-19.	Int J Biol Sci
32226291	Progression of Mental Health Services during the COVID-19 Outbreak in China.	Int J Biol Sci
32226290	Targeting the Endocytic Pathway and Autophagy Process as a Novel Therapeutic Strategy in COVID-19.	Int J Biol Sci
32226289	Perspectives on therapeutic neutralizing antibodies against the Novel Coronavirus SARS-CoV-2.	Int J Biol Sci
32226288	Traditional Chinese Medicine in the Treatment of Patients Infected with 2019-New Coronavirus (SARS-CoV-2): A Review and Perspective.	Int J Biol Sci
32226287	Evaluation of SARS-CoV-2 RNA shedding in clinical specimens and clinical characteristics of 10 patients with COVID-19 in Macau.	Int J Biol Sci
32226286	Zoonotic origins of human coronaviruses.	Int J Biol Sci
32226285	SARS-CoV-2: an Emerging Coronavirus that Causes a Global Threat.	Int J Biol Sci
32226284	The global battle against SARS-CoV-2 and COVID-19.	Int J Biol Sci
32226003	COVID-19: The outbreak caused by a new coronavirus.	Bol Med Hosp Infant Mex
32225995	Why Italian ENT physicians should be aware of SARS-CoV-2.	Acta Otorhinolaryngol Ital
32225178	The Impact of COVID-19 on Italy: A Lesson for the Future.	Int J Occup Environ Med
32225177	Methanol Mass Poisoning Outbreak: A Consequence of COVID-19 Pandemic and Misleading Messages on Social Media.	Int J Occup Environ Med
32225176	Structure of the SARS-CoV-2 spike receptor-binding domain bound to the ACE2 receptor.	Nature
32225175	Structural basis of receptor recognition by SARS-CoV-2.	Nature
32225137	Facing in real time the challenges of the Covid-19 epidemic for rehabilitation.	Eur J Phys Rehabil Med
32225135	Pathways for urology patients during the COVID-19 pandemic.	Minerva Urol Nefrol
32225133	Number of COVID-19 cases in Chile at 120 days with data at 21/03/2020 and threshold of daily effort to flatten the epi-curve.	Medwave
32225019	"Strengths, Weaknesses, Opportunities and Threats (SWOT) Analysis of China's Prevention and Control Strategy for the COVID-19 Epidemic."	Int J Environ Res Public Health
32224986	Human Saliva: Non-Invasive Fluid for Detecting Novel Coronavirus (2019-nCoV).	Int J Environ Res Public Health
32224769	Surviving Sepsis Campaign: Guidelines on the Management of Critically Ill Adults with Coronavirus Disease 2019 (COVID-19).	Crit Care Med
32224712	"COVID-19, a UK perspective."	Eur J Emerg Med
32224711	"COVID-19: one threat, one world, one response (magical thinking)."	Eur J Emerg Med
32224710	How emergency departments prepare for virus disease outbreaks like COVID-19.	Eur J Emerg Med
32224612	A Study of Basic Needs and Psychological Wellbeing of Medical Workers in the Fever Clinic of a Tertiary General Hospital in Beijing during the COVID-19 Outbreak.	Psychother Psychosom
32224550	COVID-19 threatens health systems in sub-Saharan Africa: the eye of the crocodile.	J Clin Invest
32224494	Covid-19: Doctors are told not to perform CPR on patients in cardiac arrest.	BMJ
32224344	Screening for Chinese medical staff mental health by SDS and SAS during the outbreak of COVID-19.	J Psychosom Res
32224313	The many estimates of the COVID-19 case fatality rate.	Lancet Infect Dis
32224310	Clinical and virological data of the first cases of COVID-19 in Europe: a case series.	Lancet Infect Dis
32224308	Understanding COVID-19: what does viral RNA load really mean?	Lancet Infect Dis
32224304	COVID-19 infection in children.	Lancet Respir Med
32224303	Mental health considerations for children quarantined because of COVID-19.	Lancet Child Adolesc Health
32224299	A role for CT in COVID-19? What data really tell us so far.	Lancet
32224296	Tracking COVID-19 responsibly.	Lancet
32224295	The COVID-19 response must be disability inclusive.	Lancet Public Health
32224294	[Recommendations CCAFU on the management of cancers of the urogenital system during an epidemic with Coronavirus COVID-19.]	Prog Urol
32224277	COVID-19 and Immunomodulator/Immunosuppressant Use in Dermatology.	J Am Acad Dermatol
32224276	Ethical Outpatient Dermatology Care During the Coronavirus (COVID-19) Pandemic.	J Am Acad Dermatol
32224232	COVID-19: Pandemic Contingency Planning for the Allergy and Immunology Clinic.	J Allergy Clin Immunol Pract
32224164	COVID-19 and diabetes: Can DPP4 inhibition play a role?	Diabetes Res Clin Pract
32224151	"Clinical characteristics of COVID-19-infected cancer patients: A retrospective case study in three hospitals within Wuhan, China."	Ann Oncol
32224133	How to link patients with suspicious COVID-19 to health system from the community pharmacies? A route proposal.	Res Social Adm Pharm
32224117	Evolving reporting criteria of COVID-19 in Taiwan during the epidemic.	J Microbiol Immunol Infect
32224116	Do children need a longer time to shed SARS-CoV-2 in stool than adults?	J Microbiol Immunol Infect
32224074	Comparison of Hospitalized Patients with Acute Respiratory Distress Syndrome Caused by COVID-19 and H1N1.	Chest
32224009	Editorial: safe healthcare teams during the coronavirus outbreak.	Br J Oral Maxillofac Surg
32223988	ECMO for ARDS due to COVID-19.	Heart Lung
32223871	Preliminary Results of Initial Testing for Coronavirus (COVID-19) in the Emergency Department.	West J Emerg Med
32223870	Keeping the Fire House Running: A Proposed Approach to Mitigate Spread of COVID-19 Among Public Safety Personnel.	West J Emerg Med
32223856	Cochrane Corner: Coronavirus (COVID-19): infection control and prevention measures.	J Prim Health Care
32223840	[Quick community survey on the impact of COVID-19 outbreak for the healthcare of people living with HIV].	Zhonghua Liu Xing Bing Xue Za Zhi
32223839	[Epidemiology and clinical features of highly pathogenic human coronavirus infection in children].	Zhonghua Er Ke Za Zhi
32223782	Just the Facts: Airway management during the COVID-19 pandemic.	CJEM
32223776	A RANDOMIZED TRIAL OF INSTRUCTOR-LED TRAINING VERSUS VIDEO LESSON IN TRAINING HEALTH CARE PROVIDERS IN PROPER DONNING AND DOFFING OF PERSONAL PROTECTIVE EQUIPMENT.	Disaster Med Public Health Prep
32223774	Roadblocks to Infection Prevention Efforts in Healthcare SARS-CoV-2/COVID-19 Response.	Disaster Med Public Health Prep
32223769	Shelter hospital mode: how to prevent novel coronavirus infection 2019 (COVID-19) hospital-acquired infection?	Infect Control Hosp Epidemiol
32223768	Fast nosocomial spread of SARS-CoV2 in a French geriatric unit Lyon Study Group on Covid-19 infection.	Infect Control Hosp Epidemiol
32223767	Unprecedented Solutions for Extraordinary Times: Helping Long-Term Care Settings Deal with the COVID-19 Pandemic.	Infect Control Hosp Epidemiol
32223725	"COVID-19, Australia: Epidemiology Report 8 (Reporting period from 19:00 AEDT 14 March to 23:59 AEDT 22 March 2020)."	Commun Dis Intell (2018)
32223716	Diagnosis and Management of COVID-19 Disease.	Am J Respir Crit Care Med
32223707	We're in this together: helping veterinarians navigate COVID-19.	J Am Vet Med Assoc
32223697	Response to Wen and Li. Anesthesia Procedure of Emergency Operation for Patients with Suspected or Confirmed COVID-19 (DOI: 10.1089/sur.2020.040).	Surg Infect (Larchmt)
32223689	Rules for scientific progress while living with the COVID-19 Pandemic: from 'benchside' to 'fireside.'	Cancer Biol Ther
32223665	Timely Diagnosis and Treatment Shortens the Time to Resolution of Coronavirus Disease (COVID-19) Pneumonia and Lowers the Highest and Last CT Scores From Sequential Chest CT.	AJR Am J Roentgenol
32223581	International Perspectives Concerning Donor Milk Banking During the SARS-CoV-2 (COVID-19) Pandemic.	J Hum Lact
32223555	The potential risk of kidney vulnerable to novel coronavirus 2019 infection.	Am J Physiol Renal Physiol
32223552	Angiotensin converting enzyme 2 - An ally or a Trojan horse? Implications to SARS-CoV-2 -related cardiovascular complications.	Am J Physiol Heart Circ Physiol
32223490	Preparing an obstetric unit in the heart of the epidemic strike of COVID-19: quick reorganization tips.	J Matern Fetal Neonatal Med
32223477	Pregnant Women in the Exposure to COVID-19 Infection Outbreak: The Unseen Risk Factors and Preventive Healthcare Patterns.	J Matern Fetal Neonatal Med
32223353	Biological treatment during COVID-19 outbreak.	J Dermatolog Treat
32223349	How could artificial intelligence aid in the fight against coronavirus?	Expert Rev Anti Infect Ther
32223317	Study on the public psychological states and its related factors during the outbreak of coronavirus disease 2019 (COVID-19) in some regions of China.	Psychol Health Med
32223179	Diagnosing COVID-19: The Disease and Tools for Detection.	ACS Nano
32223077	Neuroinfection may potentially contribute to pathophysiology and clinical manifestations of COVID-19.	Acta Physiol (Oxf)
32223073	Antipsoriatic treatments during COVID-19 outbreak.	Dermatol Ther
32223072	COVID-19: Face masks and human-to-human transmission.	Influenza Other Respir Viruses
32223068	Precautionary measures needed for ophthalmologists during pandemic of the coronavirus disease 2019 (COVID-19).	Acta Ophthalmol
32223063	"Italian Society of Interventional Cardiology (GISE) Position Paper for Cath lab-specific Preparedness Recommendations for Healthcare providers in case of suspected, probable or confirmed cases of COVID-19."	Catheter Cardiovasc Interv
32223012	68 Consecutive patients assessed for COVID-19 infection; experience from a UK regional infectious disease unit.	Influenza Other Respir Viruses
32223004	Art of performing dermoscopy during the times of coronavirus disease (COVID-19): Simple change in approach can save the day!	J Eur Acad Dermatol Venereol
